device_name_actual,school_name_official,gender,sch_psle,level
32790,Nan Chiau High School,99.0,2.0,2
32791,Nan Chiau High School,99.0,2.0,2
32793,Nan Chiau High School,99.0,2.0,2
32794,Nan Chiau High School,99.0,2.0,2
32797,Nan Chiau High School,99.0,2.0,2
32798,Nan Chiau High School,99.0,2.0,2
32799,Nan Chiau High School,99.0,2.0,2
32803,Nan Chiau High School,99.0,2.0,2
32804,Nan Chiau High School,99.0,2.0,2
32815,Nan Chiau High School,99.0,2.0,2
32816,Nan Chiau High School,99.0,2.0,2
32818,Nan Chiau High School,99.0,2.0,2
32820,Nan Chiau High School,99.0,2.0,2
32821,Nan Chiau High School,99.0,2.0,2
32822,Nan Chiau High School,99.0,2.0,2
32823,Nan Chiau High School,99.0,2.0,2
32824,Nan Chiau High School,99.0,2.0,1
32825,Nan Chiau High School,99.0,2.0,2
32828,Nan Chiau High School,99.0,2.0,2
32831,Nan Chiau High School,99.0,2.0,2
32833,Nan Chiau High School,99.0,2.0,2
32835,Nan Chiau High School,99.0,2.0,2
32836,Nan Chiau High School,99.0,2.0,2
32837,Nan Chiau High School,99.0,2.0,2
32840,Nan Chiau High School,99.0,2.0,2
32842,Nan Chiau High School,99.0,2.0,2
32847,Nan Chiau High School,99.0,2.0,2
32849,Nan Chiau High School,99.0,2.0,2
32850,Nan Chiau High School,99.0,2.0,2
32851,Nan Chiau High School,99.0,2.0,2
32852,Nan Chiau High School,99.0,2.0,2
32854,Nan Chiau High School,99.0,2.0,2
32859,Nan Chiau High School,99.0,2.0,2
32869,Nan Chiau High School,99.0,2.0,2
32872,Nan Chiau High School,99.0,2.0,2
32874,Nan Chiau High School,99.0,2.0,2
32876,Nan Chiau High School,99.0,2.0,2
32878,Nan Chiau High School,99.0,2.0,2
32885,Nan Chiau High School,99.0,2.0,2
32886,Nan Chiau High School,99.0,2.0,2
32887,Nan Chiau High School,99.0,2.0,2
32889,Nan Chiau High School,99.0,2.0,2
32892,Nan Chiau High School,99.0,2.0,2
32893,Nan Chiau High School,99.0,2.0,2
32894,Nan Chiau High School,99.0,2.0,2
32895,Nan Chiau High School,99.0,2.0,2
32896,Nan Chiau High School,99.0,2.0,2
32897,Nan Chiau High School,99.0,2.0,2
32898,Nan Chiau High School,99.0,2.0,2
32900,Nan Chiau High School,99.0,2.0,2
32901,Nan Chiau High School,99.0,2.0,2
32902,Nan Chiau High School,99.0,2.0,2
32903,Nan Chiau High School,99.0,2.0,2
32904,Nan Chiau High School,99.0,2.0,2
32905,Nan Chiau High School,99.0,2.0,2
32906,Nan Chiau High School,99.0,2.0,2
32914,Nan Chiau High School,99.0,2.0,2
32917,Nan Chiau High School,99.0,2.0,2
32918,Nan Chiau High School,99.0,2.0,1
32923,Nan Chiau High School,99.0,2.0,2
32925,Nan Chiau High School,99.0,2.0,2
32926,Nan Chiau High School,99.0,2.0,2
32930,Nan Chiau High School,99.0,2.0,2
32934,Nan Chiau High School,99.0,2.0,2
32937,Nan Chiau High School,99.0,2.0,2
32942,Nan Chiau High School,99.0,2.0,2
32943,Nan Chiau High School,99.0,2.0,2
32947,Nan Chiau High School,99.0,2.0,2
32953,Nan Chiau High School,99.0,2.0,2
32955,Nan Chiau High School,99.0,2.0,2
32957,Nan Chiau High School,99.0,2.0,2
32961,Nan Chiau High School,99.0,2.0,2
32962,Nan Chiau High School,99.0,2.0,2
32964,Nan Chiau High School,99.0,2.0,2
32967,Nan Chiau High School,99.0,2.0,2
32968,Nan Chiau High School,99.0,2.0,2
32969,Nan Chiau High School,99.0,2.0,2
32970,Nan Chiau High School,99.0,2.0,2
32971,Nan Chiau High School,99.0,2.0,2
32973,Nan Chiau High School,99.0,2.0,2
32974,Nan Chiau High School,99.0,2.0,2
32975,Nan Chiau High School,99.0,2.0,2
32977,Nan Chiau High School,99.0,2.0,2
32979,Nan Chiau High School,99.0,2.0,2
32980,Nan Chiau High School,99.0,2.0,2
32981,Nan Chiau High School,99.0,2.0,2
32989,Nan Chiau High School,99.0,2.0,2
32991,Nan Chiau High School,99.0,2.0,2
32993,Nan Chiau High School,99.0,2.0,2
32994,Nan Chiau High School,99.0,2.0,2
32995,Nan Chiau High School,99.0,2.0,2
32997,Nan Chiau High School,99.0,2.0,2
33002,Nan Chiau High School,99.0,2.0,2
33003,Nan Chiau High School,99.0,2.0,2
33004,Nan Chiau High School,99.0,2.0,2
33005,Nan Chiau High School,99.0,2.0,2
33006,Nan Chiau High School,99.0,2.0,2
33013,Nan Chiau High School,99.0,2.0,2
33020,Nan Chiau High School,99.0,2.0,2
33021,Nan Chiau High School,99.0,2.0,2
33023,Nan Chiau High School,99.0,2.0,2
33024,Nan Chiau High School,99.0,2.0,2
33026,Nan Chiau High School,99.0,2.0,2
33028,Nan Chiau High School,99.0,2.0,2
33031,Nan Chiau High School,99.0,2.0,2
33033,Nan Chiau High School,99.0,2.0,2
33035,Nan Chiau High School,99.0,2.0,2
33039,Nan Chiau High School,99.0,2.0,2
33044,Nan Chiau High School,99.0,2.0,2
33047,Nan Chiau High School,99.0,2.0,2
33049,Nan Chiau High School,99.0,2.0,2
33054,Nan Chiau High School,99.0,2.0,2
33055,Nan Chiau High School,99.0,2.0,2
33056,Nan Chiau High School,99.0,2.0,2
33067,Nan Chiau High School,99.0,2.0,2
33068,Nan Chiau High School,99.0,2.0,2
33069,Nan Chiau High School,99.0,2.0,2
33073,Nan Chiau High School,99.0,2.0,2
33075,Nan Chiau High School,99.0,2.0,2
33078,Nan Chiau High School,99.0,2.0,2
33084,Nan Chiau High School,99.0,2.0,2
33091,Nan Chiau High School,99.0,2.0,2
33092,Nan Chiau High School,99.0,2.0,2
33098,Nan Chiau High School,99.0,2.0,2
33103,Nan Chiau High School,99.0,2.0,2
33105,Nan Chiau High School,99.0,2.0,2
33112,Nan Chiau High School,99.0,2.0,2
33115,Nan Chiau High School,99.0,2.0,2
33116,Nan Chiau High School,99.0,2.0,1
33126,Nan Chiau High School,99.0,2.0,2
33134,Nan Chiau High School,99.0,2.0,2
33149,Nan Chiau High School,99.0,2.0,2
33150,Nan Chiau High School,99.0,2.0,2
33151,Nan Chiau High School,99.0,2.0,2
33159,Nan Chiau High School,99.0,2.0,2
33164,Nan Chiau High School,99.0,2.0,2
33169,Nan Chiau High School,99.0,2.0,2
33170,Nan Chiau High School,99.0,2.0,2
33184,Nan Chiau High School,99.0,2.0,2
33189,Nan Chiau High School,99.0,2.0,2
33201,Nan Chiau High School,99.0,2.0,2
33225,Nan Chiau High School,99.0,2.0,2
33232,Nan Chiau High School,99.0,2.0,2
33235,Nan Chiau High School,99.0,2.0,2
33243,Nan Chiau High School,99.0,2.0,2
33253,Nan Chiau High School,99.0,2.0,2
33260,Nan Chiau High School,99.0,2.0,2
33269,Nan Chiau High School,99.0,2.0,2
33288,Nan Chiau High School,99.0,2.0,2
33291,Nan Chiau High School,99.0,2.0,2
33295,Nan Chiau High School,99.0,2.0,2
33299,Nan Chiau High School,99.0,2.0,2
33304,Nan Chiau High School,99.0,2.0,2
33305,Nan Chiau High School,99.0,2.0,2
33307,Nan Chiau High School,99.0,2.0,2
33325,Nan Chiau High School,99.0,2.0,2
33336,Nan Chiau High School,99.0,2.0,2
33338,Nan Chiau High School,99.0,2.0,2
33343,Nan Chiau High School,99.0,2.0,2
33349,Nan Chiau High School,99.0,2.0,2
33350,Nan Chiau High School,99.0,2.0,2
33355,Nan Chiau High School,99.0,2.0,2
33366,Nan Chiau High School,99.0,2.0,2
33368,Nan Chiau High School,99.0,2.0,2
33373,Nan Chiau High School,99.0,2.0,2
33403,Nan Chiau High School,99.0,2.0,2
33406,Nan Chiau High School,99.0,2.0,2
33407,Nan Chiau High School,99.0,2.0,2
33410,Nan Chiau High School,99.0,2.0,2
33411,Nan Chiau High School,99.0,2.0,2
33414,Nan Chiau High School,99.0,2.0,2
33418,Nan Chiau High School,99.0,2.0,2
33422,Nan Chiau High School,99.0,2.0,2
33443,Nan Chiau High School,99.0,2.0,2
33445,Nan Chiau High School,99.0,2.0,2
33448,Nan Chiau High School,99.0,2.0,2
33456,Nan Chiau High School,99.0,2.0,2
33459,Nan Chiau High School,99.0,2.0,2
33466,Nan Chiau High School,99.0,2.0,2
33475,Nan Chiau High School,99.0,2.0,2
33485,Nan Chiau High School,99.0,2.0,2
33492,Nan Chiau High School,99.0,2.0,2
33504,Nan Chiau High School,99.0,2.0,2
33509,Nan Chiau High School,99.0,2.0,2
33513,Nan Chiau High School,99.0,2.0,2
33536,Nan Chiau High School,99.0,2.0,2
33556,Nan Chiau High School,99.0,2.0,2
33569,Nan Chiau High School,99.0,2.0,2
33592,Nan Chiau High School,99.0,2.0,2
33593,Nan Chiau High School,99.0,2.0,2
33602,Nan Chiau High School,99.0,2.0,2
33615,Nan Chiau High School,99.0,2.0,2
33646,Nan Chiau High School,99.0,2.0,2
33664,Nan Chiau High School,99.0,2.0,2
33670,Nan Chiau High School,99.0,2.0,2
33699,Nan Chiau High School,99.0,2.0,2
33700,Nan Chiau High School,99.0,2.0,2
436,Northland Secondary School,99.0,4.0,2
13482,Northland Secondary School,99.0,4.0,2
35828,Northland Secondary School,99.0,4.0,2
35829,Northland Secondary School,99.0,4.0,2
35851,Northland Secondary School,99.0,4.0,1
35852,Northland Secondary School,99.0,4.0,2
35855,Northland Secondary School,99.0,4.0,2
35860,Northland Secondary School,99.0,4.0,1
35861,Northland Secondary School,99.0,4.0,2
35865,Northland Secondary School,99.0,4.0,2
35874,Northland Secondary School,99.0,4.0,2
35876,Northland Secondary School,99.0,4.0,2
35877,Northland Secondary School,99.0,4.0,2
35878,Northland Secondary School,99.0,4.0,2
35879,Northland Secondary School,99.0,4.0,2
35888,Northland Secondary School,99.0,4.0,2
35890,Northland Secondary School,99.0,4.0,2
35893,Northland Secondary School,99.0,4.0,1
35898,Northland Secondary School,99.0,4.0,2
35899,Northland Secondary School,99.0,4.0,2
35901,Northland Secondary School,99.0,4.0,2
35903,Northland Secondary School,99.0,4.0,1
35905,Northland Secondary School,99.0,4.0,2
35906,Northland Secondary School,99.0,4.0,1
35923,Northland Secondary School,99.0,4.0,2
35938,Northland Secondary School,99.0,4.0,2
35940,Northland Secondary School,99.0,4.0,2
35945,Northland Secondary School,99.0,4.0,2
35948,Northland Secondary School,99.0,4.0,1
35949,Northland Secondary School,99.0,4.0,1
35957,Northland Secondary School,99.0,4.0,1
35961,Northland Secondary School,99.0,4.0,1
35972,Northland Secondary School,99.0,4.0,1
35975,Northland Secondary School,99.0,4.0,1
35998,Northland Secondary School,99.0,4.0,1
35999,Northland Secondary School,99.0,4.0,2
36000,Northland Secondary School,99.0,4.0,1
36011,Northland Secondary School,99.0,4.0,2
36021,Northland Secondary School,99.0,4.0,2
36022,Northland Secondary School,99.0,4.0,1
36031,Northland Secondary School,99.0,4.0,1
36036,Northland Secondary School,99.0,4.0,2
36041,Northland Secondary School,99.0,4.0,2
36042,Northland Secondary School,99.0,4.0,1
36046,Northland Secondary School,99.0,4.0,2
36049,Northland Secondary School,99.0,4.0,2
36054,Northland Secondary School,99.0,4.0,1
36061,Northland Secondary School,99.0,4.0,2
36063,Northland Secondary School,99.0,4.0,1
36072,Northland Secondary School,99.0,4.0,1
36084,Northland Secondary School,99.0,4.0,1
36085,Northland Secondary School,99.0,4.0,2
36086,Northland Secondary School,99.0,4.0,1
36099,Northland Secondary School,99.0,4.0,2
36106,Northland Secondary School,99.0,4.0,2
36108,Northland Secondary School,99.0,4.0,2
36119,Northland Secondary School,99.0,4.0,2
36123,Northland Secondary School,99.0,4.0,2
36134,Northland Secondary School,99.0,4.0,2
36157,Northland Secondary School,99.0,4.0,2
36161,Northland Secondary School,99.0,4.0,2
36167,Northland Secondary School,99.0,4.0,1
36177,Northland Secondary School,99.0,4.0,2
36183,Northland Secondary School,99.0,4.0,2
36184,Northland Secondary School,99.0,4.0,2
36236,Northland Secondary School,99.0,4.0,2
36239,Northland Secondary School,99.0,4.0,2
36254,Northland Secondary School,99.0,4.0,2
36269,Northland Secondary School,99.0,4.0,2
36271,Northland Secondary School,99.0,4.0,1
36286,Northland Secondary School,99.0,4.0,1
36299,Northland Secondary School,99.0,4.0,1
36317,Northland Secondary School,99.0,4.0,2
36325,Northland Secondary School,99.0,4.0,1
36334,Northland Secondary School,99.0,4.0,2
36356,Northland Secondary School,99.0,4.0,2
36368,Northland Secondary School,99.0,4.0,2
36378,Northland Secondary School,99.0,4.0,2
36384,Northland Secondary School,99.0,4.0,2
36386,Northland Secondary School,99.0,4.0,2
36435,Northland Secondary School,99.0,4.0,2
36511,Northland Secondary School,99.0,4.0,2
36588,Northland Secondary School,99.0,4.0,1
1822,Kuo Chuan Presbyterian Secondary School,1.0,1.0,2
32833,St. Margaret’s Secondary School,1.0,2.0,2
42461,St. Margaret’s Secondary School,1.0,2.0,2
42463,St. Margaret’s Secondary School,1.0,2.0,2
42468,St. Margaret’s Secondary School,1.0,2.0,2
42475,St. Margaret’s Secondary School,1.0,2.0,1
42478,St. Margaret’s Secondary School,1.0,2.0,2
42479,St. Margaret’s Secondary School,1.0,2.0,1
42491,St. Margaret’s Secondary School,1.0,2.0,2
42495,St. Margaret’s Secondary School,1.0,2.0,2
42496,St. Margaret’s Secondary School,1.0,2.0,1
42497,St. Margaret’s Secondary School,1.0,2.0,1
42501,St. Margaret’s Secondary School,1.0,2.0,2
42506,St. Margaret’s Secondary School,1.0,2.0,2
42509,St. Margaret’s Secondary School,1.0,2.0,2
42519,St. Margaret’s Secondary School,1.0,2.0,2
42522,St. Margaret’s Secondary School,1.0,2.0,2
42534,St. Margaret’s Secondary School,1.0,2.0,2
42535,St. Margaret’s Secondary School,1.0,2.0,2
42536,St. Margaret’s Secondary School,1.0,2.0,2
42538,St. Margaret’s Secondary School,1.0,2.0,2
42550,St. Margaret’s Secondary School,1.0,2.0,2
42557,St. Margaret’s Secondary School,1.0,2.0,2
42560,St. Margaret’s Secondary School,1.0,2.0,2
42561,St. Margaret’s Secondary School,1.0,2.0,1
42564,St. Margaret’s Secondary School,1.0,2.0,2
42567,St. Margaret’s Secondary School,1.0,2.0,2
42575,St. Margaret’s Secondary School,1.0,2.0,2
42580,St. Margaret’s Secondary School,1.0,2.0,2
42581,St. Margaret’s Secondary School,1.0,2.0,2
42582,St. Margaret’s Secondary School,1.0,2.0,2
42587,St. Margaret’s Secondary School,1.0,2.0,1
42596,St. Margaret’s Secondary School,1.0,2.0,1
42600,St. Margaret’s Secondary School,1.0,2.0,2
42616,St. Margaret’s Secondary School,1.0,2.0,2
42617,St. Margaret’s Secondary School,1.0,2.0,2
42620,St. Margaret’s Secondary School,1.0,2.0,1
42621,St. Margaret’s Secondary School,1.0,2.0,2
42629,St. Margaret’s Secondary School,1.0,2.0,2
42634,St. Margaret’s Secondary School,1.0,2.0,2
42637,St. Margaret’s Secondary School,1.0,2.0,2
42638,St. Margaret’s Secondary School,1.0,2.0,2
42646,St. Margaret’s Secondary School,1.0,2.0,2
42652,St. Margaret’s Secondary School,1.0,2.0,1
42657,St. Margaret’s Secondary School,1.0,2.0,1
42658,St. Margaret’s Secondary School,1.0,2.0,2
42662,St. Margaret’s Secondary School,1.0,2.0,2
42664,St. Margaret’s Secondary School,1.0,2.0,1
42669,St. Margaret’s Secondary School,1.0,2.0,2
42674,St. Margaret’s Secondary School,1.0,2.0,1
42676,St. Margaret’s Secondary School,1.0,2.0,1
42677,St. Margaret’s Secondary School,1.0,2.0,2
42681,St. Margaret’s Secondary School,1.0,2.0,1
42684,St. Margaret’s Secondary School,1.0,2.0,2
42687,St. Margaret’s Secondary School,1.0,2.0,2
42688,St. Margaret’s Secondary School,1.0,2.0,2
42689,St. Margaret’s Secondary School,1.0,2.0,2
42690,St. Margaret’s Secondary School,1.0,2.0,2
42696,St. Margaret’s Secondary School,1.0,2.0,2
42700,St. Margaret’s Secondary School,1.0,2.0,2
42706,St. Margaret’s Secondary School,1.0,2.0,1
42708,St. Margaret’s Secondary School,1.0,2.0,2
42717,St. Margaret’s Secondary School,1.0,2.0,2
42720,St. Margaret’s Secondary School,1.0,2.0,2
42730,St. Margaret’s Secondary School,1.0,2.0,2
42731,St. Margaret’s Secondary School,1.0,2.0,2
42734,St. Margaret’s Secondary School,1.0,2.0,2
42736,St. Margaret’s Secondary School,1.0,2.0,2
42737,St. Margaret’s Secondary School,1.0,2.0,2
42740,St. Margaret’s Secondary School,1.0,2.0,1
42747,St. Margaret’s Secondary School,1.0,2.0,2
42750,St. Margaret’s Secondary School,1.0,2.0,2
42751,St. Margaret’s Secondary School,1.0,2.0,1
42753,St. Margaret’s Secondary School,1.0,2.0,1
42761,St. Margaret’s Secondary School,1.0,2.0,1
42762,St. Margaret’s Secondary School,1.0,2.0,2
42765,St. Margaret’s Secondary School,1.0,2.0,2
42782,St. Margaret’s Secondary School,1.0,2.0,1
42786,St. Margaret’s Secondary School,1.0,2.0,2
42788,St. Margaret’s Secondary School,1.0,2.0,1
42808,St. Margaret’s Secondary School,1.0,2.0,2
42816,St. Margaret’s Secondary School,1.0,2.0,2
42821,St. Margaret’s Secondary School,1.0,2.0,2
42824,St. Margaret’s Secondary School,1.0,2.0,1
42825,St. Margaret’s Secondary School,1.0,2.0,1
42839,St. Margaret’s Secondary School,1.0,2.0,2
42846,St. Margaret’s Secondary School,1.0,2.0,1
42847,St. Margaret’s Secondary School,1.0,2.0,2
42848,St. Margaret’s Secondary School,1.0,2.0,1
42872,St. Margaret’s Secondary School,1.0,2.0,1
42874,St. Margaret’s Secondary School,1.0,2.0,2
42893,St. Margaret’s Secondary School,1.0,2.0,2
42897,St. Margaret’s Secondary School,1.0,2.0,2
42905,St. Margaret’s Secondary School,1.0,2.0,2
42914,St. Margaret’s Secondary School,1.0,2.0,1
42924,St. Margaret’s Secondary School,1.0,2.0,2
42981,St. Margaret’s Secondary School,1.0,2.0,2
43009,St. Margaret’s Secondary School,1.0,2.0,2
43011,St. Margaret’s Secondary School,1.0,2.0,2
43012,St. Margaret’s Secondary School,1.0,2.0,2
43025,St. Margaret’s Secondary School,1.0,2.0,2
43029,St. Margaret’s Secondary School,1.0,2.0,2
43041,St. Margaret’s Secondary School,1.0,2.0,1
43043,St. Margaret’s Secondary School,1.0,2.0,2
43074,St. Margaret’s Secondary School,1.0,2.0,2
43082,St. Margaret’s Secondary School,1.0,2.0,1
43123,St. Margaret’s Secondary School,1.0,2.0,2
43131,St. Margaret’s Secondary School,1.0,2.0,2
43167,St. Margaret’s Secondary School,1.0,2.0,1
43172,St. Margaret’s Secondary School,1.0,2.0,1
43177,St. Margaret’s Secondary School,1.0,2.0,2
43239,St. Margaret’s Secondary School,1.0,2.0,2
43253,St. Margaret’s Secondary School,1.0,2.0,1
43256,St. Margaret’s Secondary School,1.0,2.0,2
43262,St. Margaret’s Secondary School,1.0,2.0,1
43264,St. Margaret’s Secondary School,1.0,2.0,2
43267,St. Margaret’s Secondary School,1.0,2.0,1
43268,St. Margaret’s Secondary School,1.0,2.0,1
43297,St. Margaret’s Secondary School,1.0,2.0,2
43299,St. Margaret’s Secondary School,1.0,2.0,2
43307,St. Margaret’s Secondary School,1.0,2.0,2
43324,St. Margaret’s Secondary School,1.0,2.0,2
43353,St. Margaret’s Secondary School,1.0,2.0,2
43380,St. Margaret’s Secondary School,1.0,2.0,1
43381,St. Margaret’s Secondary School,1.0,2.0,2
43382,St. Margaret’s Secondary School,1.0,2.0,2
43391,St. Margaret’s Secondary School,1.0,2.0,2
43446,St. Margaret’s Secondary School,1.0,2.0,2
43452,St. Margaret’s Secondary School,1.0,2.0,2
43468,St. Margaret’s Secondary School,1.0,2.0,2
43496,St. Margaret’s Secondary School,1.0,2.0,2
45540,Woodgrove Secondary School,99.0,4.0,2
45545,Woodgrove Secondary School,99.0,4.0,2
45547,Woodgrove Secondary School,99.0,4.0,1
45550,Woodgrove Secondary School,99.0,4.0,2
45551,Woodgrove Secondary School,99.0,4.0,1
45552,Woodgrove Secondary School,99.0,4.0,2
45554,Woodgrove Secondary School,99.0,4.0,1
45555,Woodgrove Secondary School,99.0,4.0,2
45556,Woodgrove Secondary School,99.0,4.0,2
45557,Woodgrove Secondary School,99.0,4.0,2
45558,Woodgrove Secondary School,99.0,4.0,2
45560,Woodgrove Secondary School,99.0,4.0,2
45562,Woodgrove Secondary School,99.0,4.0,2
45565,Woodgrove Secondary School,99.0,4.0,1
45570,Woodgrove Secondary School,99.0,4.0,2
45572,Woodgrove Secondary School,99.0,4.0,2
45573,Woodgrove Secondary School,99.0,4.0,1
45574,Woodgrove Secondary School,99.0,4.0,2
45575,Woodgrove Secondary School,99.0,4.0,2
45576,Woodgrove Secondary School,99.0,4.0,2
45582,Woodgrove Secondary School,99.0,4.0,2
45588,Woodgrove Secondary School,99.0,4.0,2
45590,Woodgrove Secondary School,99.0,4.0,2
45591,Woodgrove Secondary School,99.0,4.0,2
45592,Woodgrove Secondary School,99.0,4.0,2
45593,Woodgrove Secondary School,99.0,4.0,2
45594,Woodgrove Secondary School,99.0,4.0,2
45596,Woodgrove Secondary School,99.0,4.0,2
45597,Woodgrove Secondary School,99.0,4.0,2
45599,Woodgrove Secondary School,99.0,4.0,1
45600,Woodgrove Secondary School,99.0,4.0,2
45601,Woodgrove Secondary School,99.0,4.0,2
45603,Woodgrove Secondary School,99.0,4.0,2
45604,Woodgrove Secondary School,99.0,4.0,1
45607,Woodgrove Secondary School,99.0,4.0,1
45614,Woodgrove Secondary School,99.0,4.0,2
45618,Woodgrove Secondary School,99.0,4.0,2
45619,Woodgrove Secondary School,99.0,4.0,2
45624,Woodgrove Secondary School,99.0,4.0,1
45625,Woodgrove Secondary School,99.0,4.0,2
45627,Woodgrove Secondary School,99.0,4.0,2
45629,Woodgrove Secondary School,99.0,4.0,2
45631,Woodgrove Secondary School,99.0,4.0,2
45634,Woodgrove Secondary School,99.0,4.0,2
45635,Woodgrove Secondary School,99.0,4.0,2
45636,Woodgrove Secondary School,99.0,4.0,2
45638,Woodgrove Secondary School,99.0,4.0,2
45641,Woodgrove Secondary School,99.0,4.0,1
45643,Woodgrove Secondary School,99.0,4.0,2
45644,Woodgrove Secondary School,99.0,4.0,2
45646,Woodgrove Secondary School,99.0,4.0,2
45647,Woodgrove Secondary School,99.0,4.0,2
45649,Woodgrove Secondary School,99.0,4.0,2
45650,Woodgrove Secondary School,99.0,4.0,2
45653,Woodgrove Secondary School,99.0,4.0,1
45654,Woodgrove Secondary School,99.0,4.0,1
45657,Woodgrove Secondary School,99.0,4.0,2
45660,Woodgrove Secondary School,99.0,4.0,1
45661,Woodgrove Secondary School,99.0,4.0,1
45667,Woodgrove Secondary School,99.0,4.0,2
45668,Woodgrove Secondary School,99.0,4.0,2
